RegionID,SizeRank,RegionName,RegionType,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022
753864,752,"Arkansas City-Winfield, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70404,70447,70520,70610,70653,70643,70680,70714,70710,70711,70784,70928,71003,71086,71122,71249,71351,71471,71518,71320,71072,70831,70852,71014,71062,71197,71198,71234,71140,71141,71102,70982,70774,70768,70994,71205,71345,71385,71583,71803,72413,72906,73420,73631,73991,74316,74636,75058,75466,75892,76095,76348,76419,76566,76672,76975,77075,77091,76810,76717,76783,77012,77463,77847,78333,78603,78834,78337,77798,77466,77835,78229,78607,78841,78999,79091,79255,79292,79244,79295,79565,79882,80120,80280,80321,80391,80540,80947,81323,81670,81888,81835,81709,81582,81559,81498,81493,81539,81803,82031,82464,82833,83109,83290,83472,83738,84340,84919,,87939,89698,90781,91564,92380,93143,94236,95087,95874,96099,97045,97933,98563,98490
394771,753,"Laramie, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208455,208367,208140,207161,206098,204749,203724,202542,201605,200938,200515,200195,200009,199887,200058,199876,199965,199799,200060,199402,198736,197968,197858,197528,197182,196748,196589,196264,196261,196478,197099,197655,198039,198261,199151,200039,201042,201520,202275,202761,203354,203636,203393,202864,202692,203336,203819,204073,204412,204387,204404,204858,205452,206350,206738,207462,208003,208506,208931,209354,209932,210574,211408,212167,212300,212304,212406,213320,214065,214744,215425,216026,216515,216881,216901,216917,216767,217012,217197,217737,218161,218516,218754,219093,219653,220168,220801,221203,221787,222091,222647,223118,223751,224090,223322,222516,221639,221806,222132,222496,222817,223069,223811,224726,225857,226951,227889,228749,229360,229973,230570,231144,231673,231994,232640,233400,234118,234853,235624,236879,238410,240308,242243,243402,244433,245594,247588,249234,250668,251683,252505,252735,252972,253517,253656,253875,254244,255425,256666,258087,260142,262026,265220,268103,271546,273946,276337,278393,280607,282831,284972,286461,287874,294000,300340,307516,309856
394984,754,"Plainview, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62320,62252,62233,62231,62247,62199,62074,61915,61720,61514,61324,61154,60994,60827,60830,60906,61005,61015,60981,60866,60698,60484,60335,60122,59893,59642,59554,59567,59652,59698,59704,59736,59799,59886,59922,59906,59889,59878,59917,60071,60265,60487,60627,60818,60872,60939,60983,61171,61346,61523,61735,62064,62423,62755,63025,63360,63681,63990,64252,64559,64859,65157,65452,65814,66248,66607,66918,67088,67348,67608,67920,68343,68772,69178,69455,69726,70062,70347,70715,70952,71210,71376,71634,71883,72096,72287,72478,72691,72948,73181,73451,73650,73856,74088,74452,74887,75334,75674,75994,76191,76426,76561,76694,76794,76975,77207,77461,77863,78342,78842,79145,79396,79657,79951,80105,80336,80551,80875,81070,81168,81259,81339,81617,81854,82159,82384,82665,82921,83142,83270,83306,83333,83126,82946,,81757,81171,81190,81179,81324,81615,82199,82649,83694,84755,86098,86362,86568,86722,87454,88289,89098,89485,89458,90938,92495,94602,95132
394385,755,"Big Spring, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72859,72949,72920,72735,72899,72953,73036,73168,73553,74466,75010,75747,76419,77082,77676,78102,78786,79668,80662,81594,82393,82958,83931,84579,85792,86755,88182,89021,89855,90216,90931,91512,92555,94096,95299,96514,96727,97438,98236,99313,100579,101473,102441,103038,103739,104596,,101392,99582,100122,100744,101406,101904,102388,103168,104266,105244,105644,106286,107146,108809,110242,111347,112475,113332,113954,114514,115160,115610,115572,115614,116545,117345,118290,118857,119927,120683,121789,122799,122483,122193,121899,123238,123945,124399,124731,125352,126072,127185,128299,129455,130174,131256,132068,132991,133408,133832,133534,133186,133336,133752,134183,134224,134353,135002,135820,137630,139199,142266,144728,147642,149510,151239,152917,154409,156309,157773,159102,160283,161306,161388,161892,162613
394777,756,"Laurinburg, NC",Msa,NC,56714,56818,56950,57283,57743,58153,58417,58597,58833,59142,59499,59821,60287,60521,60690,60685,60711,60775,60815,61077,61304,61562,61661,61673,61588,61522,61587,61673,61801,61952,62198,62353,62528,62644,62830,62977,63093,63172,63286,63423,63419,63334,63208,63309,63483,63712,63862,63985,64037,64153,64271,64437,64567,64626,64726,64869,65080,65370,65650,65931,66154,66408,66715,67042,67421,67846,68322,68660,69058,69471,69897,70224,70542,70906,71240,71586,71952,72356,72711,73117,73506,73866,74176,74446,74804,75090,75403,75602,75719,75697,75677,75728,75843,75956,76109,76279,76410,76476,76492,76558,76539,76507,76409,76323,76273,76213,75976,75717,75487,75406,75334,75080,74819,74431,74053,73588,73095,72555,72152,71812,71579,71292,71019,70824,70665,70584,70640,70796,70739,70430,69975,69674,69300,69167,69039,68830,68541,68262,68169,68054,68038,67933,67784,67528,67421,67370,67327,66996,66650,66295,66261,66180,66187,66224,66318,66404,66398,66348,66303,66381,66448,66583,66531,66594,66485,66587,66591,66685,66820,67048,67349,67608,67807,67951,68027,68075,68170,68294,68522,68705,68852,69012,69173,69411,69521,69607,69658,69690,69724,69734,69808,69859,70066,70324,70651,70862,71095,71219,71206,71044,70971,71028,71157,71299,71309,71385,71436,71649,71852,71974,72168,72250,72464,72563,72701,72858,73079,73459,73853,74280,74601,74888,74959,74925,74916,75076,75447,75726,76073,76207,76474,76638,76952,77178,77410,77581,77679,77564,77365,77190,77144,77319,77513,77881,78195,78415,78588,78526,78549,78533,78983,79503,,82345,83839,84813,85657,86762,87735,88753,89638,90491,91022,93374,95597,98381,99292
394535,757,"Dixon, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115111,115597,115882,116074,115906,115541,115608,115849,116451,116879,117423,117871,118303,118566,118725,118554,118014,117273,117042,117118,117336,117279,117276,117264,117307,117034,116670,115920,115084,113783,112712,111705,110989,110249,109629,109072,108719,108244,107748,106930,106164,105315,104842,104356,103997,103435,103079,102771,102602,102624,102721,102631,102121,101587,101182,100982,100595,100199,99856,99674,99620,99280,99146,98833,98766,98497,98233,,,,91819,91613,91383,91263,91168,91135,91051,91012,90902,90824,90778,90878,90904,90990,91103,91235,91228,91129,90968,90910,90890,90861,90896,90962,91040,91208,91340,91694,91844,92106,92178,92285,92152,92164,92026,92022,91906,91945,91988,92210,92310,92444,92371,92375,92189,92152,92096,92352,92436,92577,92526,92607,92701,92862,93094,93376,93556,93761,93899,93997,93811,93727,93684,93836,94026,94399,94981,95535,95928,96288,96622,97013,97114,97285,97437,97670,97893,98101,98309,98420,98502,98688,98903,99145,99304,99543,99799,100113,100207,100417,100473,100730,100855,101097,101330,101222,101087,100816,100921,101031,101101,100782,100112,99563,99305,99469,99936,101349,102599,104215,105080,106182,106946,108430,110051,111760,112945,114192,115046,115670,116840,117911,119402,120000
394315,758,"Alexandria, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178483,179000,179726,180867,182410,183806,185756,187575,189140,190668,191604,193445,194930,195484,194193,191982,191258,191596,192957,193550,194158,194291,194589,195000,195568,196300,196345,196215,196061,196129,196280,196103,196530,197037,197824,198486,198888,199365,199101,199023,198717,197885,196409,194399,193691,193186,193083,192937,192959,193411,193443,193372,192666,191439,190045,188592,187446,186536,185674,185101,184776,184598,184271,183603,182783,181752,180377,178759,176812,175005,173527,172497,171627,171061,170996,171454,171899,172280,172161,171952,170952,170510,169917,169356,165814,162268,159013,158275,157776,157506,157469,157076,156808,156369,156276,156318,156466,156805,157049,157461,157851,158046,158219,158366,158574,158767,159215,159645,160263,161073,162290,163712,164934,166078,166973,167686,168140,168522,168962,169455,170093,170767,171644,172495,173356,174133,175058,175983,176669,177159,177626,178038,178614,179009,179753,180463,181611,182652,183933,185202,186409,187151,187201,187382,187696,188471,189214,190066,191042,191907,192870,193802,194827,195652,196607,197630,199047,200374,201714,202958,204223,205426,206484,207516,208561,209450,210442,211500,212964,214233,215685,216913,218226,219208,219987,220614,221352,222181,223174,224165,225232,226264,227454,228590,229750,230734,231647,232775,233881,235128,236145,236344,236358,236288,236125,235895,235614,236510,237570,238829,239237,240259,242075,244363,246077,247702,249708,254898,256763,261134,263894,270942,276539,281508,285673,289584,293516,296950,300303,302498
394915,759,"Newport, TN",Msa,TN,59477,59642,59740,60000,60362,60852,61258,61411,61740,62118,62738,63110,63525,63610,63719,63700,63838,63786,63771,63965,64241,64556,64463,64536,64537,64685,64640,64585,64582,64718,64949,65175,65305,65456,65600,65683,65690,65695,65916,66239,66697,66991,67126,67220,67376,67598,67747,67905,68139,68447,68821,69277,69694,70178,70511,70900,71121,71369,71585,71780,71951,72281,72807,73473,73957,74523,75086,75938,76657,77388,77966,78578,79299,80064,80767,81273,81711,82140,82558,83173,83738,84346,84584,84934,85337,85891,86422,86760,86975,87123,87278,87537,87726,87966,88022,88050,88239,88599,88929,89004,88991,89037,89164,89324,89394,89535,89415,89304,89141,89295,89397,89249,88773,88461,88155,87764,87206,86721,86411,86151,85938,85782,85682,85549,85500,85320,85366,85359,85428,85245,85011,84712,84393,84002,83713,83413,83299,83116,83104,83012,82960,82920,82938,82971,83218,83511,83847,83916,84030,84034,84166,84236,84344,84394,84526,84837,85020,85199,85327,85528,85573,85620,85707,86015,86231,86496,86678,86965,87271,87557,87827,88150,88393,88622,88880,89137,89474,89712,90095,90412,90550,90616,90645,90806,90951,91163,91429,91742,91967,92219,92536,92806,93061,93312,93736,94264,94915,95561,96207,96654,97166,97701,98168,98316,98626,99012,99688,100114,100563,100997,101478,101934,102394,103082,103802,104642,105347,106014,106606,107013,107606,108232,108573,108878,109219,109860,110532,111070,111629,112030,112392,112842,113335,113683,114088,114333,114545,114745,115340,116046,116594,,119963,121581,121906,122480,123024,123314,123662,122463,121818,121049,123375,125468,127036,127854,128680,130562,132195,133283,133781,134001,134582,137798,141154,146175,148533
394522,760,"DeRidder, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104951,105283,105837,106099,105457,104496,103691,103820,103588,104023,103501,103382,102670,102653,102819,103283,103424,103386,103119,103511,103692,104374,103358,102365,100793,100640,100950,101403,101537,101493,101787,102654,103519,104555,105783,107071,107606,107993,108453,109153,109641,109859,110132,110770,111272,112272,113138,113046,112443,111518,111989,112365,112508,112347,112156,112448,112574,112605,112695,113040,113263,113377,113444,113904,114357,114632,114788,114803,114791,115212,115483,115593,115343,115124,115081,115054,115110,115244,115442,115662,115903,116505,117186,117831,118123,118286,118723,119194,119839,120249,120686,120978,121136,120997,121354,121724,122490,122767,123070,122816,122628,122545,122563,122812,,120013,118738,119675,120172,120729,121229,122191,122719,123123,123443,123940,124405,124587,126041,127547,129381,129912
394781,761,"Lebanon, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106686,106657,106529,106085,105243,104552,103994,103901,103598,103362,103106,103006,102996,102984,103013,102952,102753,102580,102387,102190,101857,101540,101297,100987,100499,100072,99783,99760,99625,99694,99781,99694,99282,98959,98881,98955,98907,98951,98969,98993,98884,98867,98880,99058,99183,99379,99496,99691,99797,99867,99820,99737,99791,99963,100258,100490,100646,100848,101132,101431,101756,101998,102362,102611,102896,103121,103268,103509,103817,104329,104753,105217,105655,106103,106528,106833,107311,107757,108277,108788,109302,109972,110392,110725,110918,111247,111641,112025,112417,112806,113197,113552,113868,114234,114721,115395,116124,116770,117242,117594,117874,118142,118557,119037,119602,120151,120788,121309,121933,122375,122949,123337,123815,124210,124744,125256,125747,126184,126582,127118,127652,128281,128972,129806,130567,131071,131484,131973,132538,132858,133005,133129,133680,,132948,132305,132679,132976,133141,133276,133550,134457,135388,137808,140032,143161,144943,146747,147985,149499,151012,152313,153036,153467,155348,157368,159988,161237
394481,762,"Coffeyville, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64111,64056,64077,64247,64144,64559,64857,65314,65130,64917,64854,64811,64860,65086,65186,65091,64943,64773,64649,64236,64113,64187,64318,64390,64252,64300,64367,63847,63208,62662,62710,62851,62887,63302,63642,63979,63938,63963,63901,64201,64553,65016,65213,65249,64391,63465,62789,62917,63223,63404,63614,63766,64060,64811,65513,66015,66247,66238,66153,65225,64360,63785,63794,64125,64241,64411,64093,63708,63332,63286,63211,63040,62734,62443,62284,62406,62631,62855,62820,62875,63115,63334,63451,63537,63731,63935,63696,63403,63231,63148,63124,62924,62906,62699,62468,62218,62175,62159,62135,61788,61513,61098,60903,60670,60614,60540,60484,60699,61020,61358,61356,61337,61239,61101,61057,60945,60858,60591,60359,60330,60434,60645,60701,60846,61070,60970,60813,60780,61245,62123,63165,64294,65138,65748,66384,66915,67516,67895,68352,68705,69033,69230,69122,69241
395084,763,"Seneca Falls, NY",Msa,NY,63637,63898,64291,64949,65490,65833,66156,66407,66625,66848,67242,67710,68246,68767,69325,69764,70259,70602,70913,71015,71173,71436,71868,72391,72953,73549,74151,74674,75144,75618,76089,76496,76900,77358,77903,78383,78932,79444,80024,80468,80773,80947,81069,81722,82667,83977,84620,85193,85673,86557,87435,88183,89310,90679,92190,92987,93562,93988,94780,95623,96546,97533,98542,99484,100318,100998,101705,102294,102830,103248,103732,104271,104943,105230,105320,105139,104937,104678,104242,104325,104352,104726,104835,105063,105308,105301,105205,104846,104368,103763,102993,102740,102575,102643,102563,102616,102693,102586,102278,101610,100870,100076,99282,98497,97832,97272,96771,96239,95849,95493,95079,94549,93964,93446,92836,92259,91625,91151,90720,90403,90238,90156,90196,90342,90497,90682,90782,90805,90685,90453,90273,89977,89649,89201,88823,88494,88361,88268,88264,88164,88047,87862,87723,87558,87358,87200,87091,87052,87024,87104,87287,87419,87527,87565,87672,87753,87825,87898,88050,88241,88437,88612,88867,89043,89187,89221,89257,89295,89345,89549,89787,90211,90654,91180,91763,92298,92735,93077,93419,93793,93979,94152,94353,94725,95142,95557,96020,96524,97008,97412,97677,98012,98357,98849,99388,99964,100548,101214,101899,102531,103029,103466,103918,104413,104871,105359,105825,106508,107120,107865,108508,109259,109934,110637,111359,112084,112789,113412,114020,114494,114957,115302,115777,116256,116815,117306,117835,118372,118970,119460,119965,120539,121115,121598,121940,122338,122838,123385,124168,124931,125666,125826,126007,126110,126581,126991,127482,127474,127446,127494,128452,129475,,133142,135100,136410,137744,138971,140189,141222,142255,143184,143997,147051,149968,152440,152564
395137,764,"Sulphur Springs, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165795,167419,168266
394835,765,"Martin, TN",Msa,TN,66033,66163,66232,66331,66302,66307,66440,66676,66899,67021,67209,67525,68047,68349,68674,68894,69214,69340,69431,69596,69891,70101,70188,70096,69937,69825,69750,69752,69889,70029,70252,70389,70544,70645,70703,70769,70851,71054,71355,71688,71889,71919,71910,71997,72136,72358,72504,72674,72813,73038,73351,73706,,,73008,73070,71914,70822,71085,71185,71162,71414,71886,72618,73211,74063,74589,75157,75343,75661,75564,75448,75837,76396,76707,76490,76262,76319,76214,76128,75973,76029,76157,76281,76452,76771,77234,77641,77877,77943,77818,77909,77909,77922,77881,77934,78329,78626,78935,78929,78900,78703,78466,78220,78102,78018,77902,77749,77467,77318,77157,77069,76837,76440,76011,75530,75140,74784,74509,74256,74011,73793,73715,73737,73842,73844,73856,73829,73849,73737,73509,73166,72824,72419,72085,71824,71704,71607,71657,71814,72045,72156,72176,72162,72154,72139,72118,72126,72169,72150,72102,72043,72043,72097,72222,72378,72476,72487,72574,72720,72900,73050,73238,73463,73670,73892,74187,74486,74717,74881,75088,75392,75719,76054,76346,76674,76986,77316,77571,77793,77866,77985,78135,78419,78721,79101,79526,79916,80286,80725,81181,81686,82041,82398,82667,82993,83316,83699,84095,84445,84783,85190,85709,86140,86600,86972,87468,87965,88425,88891,89301,89793,90354,90968,91600,92167,92709,93302,93907,94504,94965,95338,95629,96022,96337,96704,97071,97004,96894,96643,96884,97104,97369,97550,97692,97799,97948,98097,98301,98553,98790,99152,99715,100316,100736,100859,100907,100860,100958,100878,101251,101729,,105930,108116,109123,110084,110890,111843,112273,112771,112912,113247,115765,118335,122290,123924
395141,766,"Susanville, CA",Msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180436,179567,178839,177561,175618,173477,170939,168939,166773,164538,162095,159587,156807,153910,150798,147714,144708,141900,139058,136519,133091,130128,127499,126230,125120,123910,122447,121200,120071,119732,119500,119469,118207,116868,115718,115720,115974,116058,116047,115876,115586,115296,114927,114704,114455,114116,113659,113193,112741,112255,111530,110827,110078,109503,109005,109911,111178,112466,112733,112851,113047,113165,113315,113483,113811,114158,116771,119309,122338,123468,124895,126196,127654,129294,131133,132963,134819,136583,138338,140981,143827,146860,149032,150688,151907,152701,153818,155005,156387,157393,157198,156331,155771,156182,157022,157480,157848,158469,159224,160177,160730,160906,160641,160107,160193,160620,161438,161835,162326,162821,163403,164342,165489,166473,166039,165031,164531,165081,166029,166686,167259,167916,168623,169327,170108,170915,170534,169532,168875,169395,170421,171038,171807,172479,173183,173913,174723,175642,175168,174182,172868,172907,173262,173667,173770,173747,173802,174266,175080,175784,175757,175326,175012,175254,175378,175402,175465,175669,176357,176946,177298,177266,177812,178543,179225,180143,181629,183322,186747,190555,194904,197899,201000,204119,207635,211289,214563,216505,218164,220970,224150,227121,228707
394417,767,"Brookhaven, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91443,91626,92090,92300,92090,91707,91554,91634,91904,92048,92442,92478,92706,92928,93562,94196,94731,95034,95329,95510,95247,94670,94226,93959,94084,94218,94765,95426,96188,96829,97157,97289,97672,98195,99019,99288,99608,99606,100058,100289,100725,101061,101643,101962,102481,103046,103946,104925,106030,106862,107526,108025,108553,109182,109672,110193,110594,111066,111739,112447,113354,114177,114547,114603,114983,115883,117079,117945,118328,118485,118731,118882,119176,119684,121196,122524,123307,123264,123238,123467,123254,123158,122468,122265,121716,121499,121880,123361,125520,126991,127965,128617,129471,130339,131102,131825,132536,133436,136542,139264,142474,143419
394335,768,"Arcadia, FL",Msa,FL,64840,65111,65289,65656,65957,66263,66634,67116,67517,67881,68233,68726,69327,69895,70473,71076,71598,72136,72610,73227,73720,74185,74539,74973,75447,76156,76878,77664,78307,78931,79539,80160,80771,81280,81732,82199,82756,83402,84144,84839,85418,85982,86565,87590,88735,90007,90735,91436,92181,93601,95156,96794,97998,99369,100982,103215,105268,107155,108872,110784,112878,114581,116418,118464,121051,123902,126650,130198,133458,136727,138828,140863,143001,144721,146379,147569,149021,150095,150945,151553,151891,152054,151816,151580,151240,151007,150671,150205,148943,147149,146191,144780,143524,141195,139384,137510,135434,133449,131231,128857,126201,123924,121505,118845,116203,114043,112586,111299,109803,108611,107228,105945,104605,103120,101553,99998,98631,97614,96834,96222,95714,95203,94707,94185,93603,93110,92580,91959,91199,90218,89466,88608,88144,87627,87112,86495,85958,85584,85181,84761,84367,83982,83639,83410,83238,83133,83189,83356,83559,83669,83741,83831,84070,84536,85114,85734,86354,87056,87730,88509,89305,90221,90964,91607,92138,92727,93371,94046,94676,95254,95748,96295,96862,97486,97930,98314,98732,99378,100176,100993,101769,102451,103137,103866,104630,105199,105713,106095,106624,107010,107098,107213,107411,107865,108291,108844,109308,109899,110410,111238,111799,112464,112817,113291,113818,114481,115239,115930,116683,117406,118154,118998,119876,120883,121846,122817,123477,124228,125001,125922,126838,127730,128611,129468,130295,131196,132014,132702,133386,134026,134715,135273,135836,136402,136837,137285,137713,138227,139076,140005,140974,141472,141963,142488,143457,144394,145429,145761,146227,146693,147843,148999,,,,161184,163365,165388,167458,169725,171903,173832,175390,178565,181813,186603,189641
395150,769,"Taylorville, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68566,68475,68269,67984,67673,67384,67082,66619,66271,65820,65587,65255,64961,64712,64571,64585,64649,64647,65418,66079,66833,66620,66423,66104,65855,65625,65335,65171,65056,65117,65108,64988,64845,64714,64627,64583,64544,64525,64500,64519,64578,64645,64666,64539,64463,64378,64452,64499,64624,64771,64889,65014,65175,65379,65562,65631,65749,65888,66159,66370,66731,67093,67523,67858,68217,68556,68861,69089,69329,69561,69806,70004,70178,70328,70564,70838,71148,71385,71605,71783,71994,72223,72485,72636,72864,73105,73547,73947,74391,74731,75077,75586,76132,76636,76861,77072,77297,77545,77844,78217,78734,79222,79617,79914,80231,80613,80996,81374,81752,82134,82493,82873,83209,83339,83323,83364,83560,83845,84065,84334,84620,84958,85320,85628,85953,86253,86554,86823,87094,87412,87447,87418,87364,87593,87821,88037,87883,87717,87525,87456,87412,87241,87460,87664,88524,89389,90439,91074,91638,92181,92851,93634,94293,94701,94942,95818,96608,97630,97994
